"id","interviewdate","pop_groups","lat","lon","wealth_index","wealth_category","data_source"
629,"2023-12-08","Refugee returnees",11.781515,32.8138525,2.67090563227009,"Poorest","rms"
630,"2023-12-08","Refugee returnees",11.7828705,32.8155327,30.0224859249606,"Fourth","rms"
631,"2023-12-08","Refugee returnees",11.7825811,32.8143052,30.1626539433431,"Fourth","rms"
632,"2023-12-08","Refugee returnees",11.7834301,32.8136432,17.1738191121164,"Middle","rms"
633,"2023-12-08","Refugee returnees",11.7814172,32.812919,52.8881690988993,"Richest","rms"
634,"2023-12-08","Refugee returnees",11.7806816,32.8119839,3.07637050366453,"Poorest","rms"
635,"2023-12-08","Refugee returnees",11.7821701,32.8135177,3.07637050366453,"Poorest","rms"
636,"2023-12-08","Refugee returnees",11.7826085,32.8141453,3.07637050366453,"Poorest","rms"
640,"2023-12-08","IDPs",6.1339468,31.574424,19.5687774167771,"Middle","rms"
641,"2023-12-08","IDPs",6.1321095,31.5746527,5.54677645333066,"Poorest","rms"
642,"2023-12-08","IDPs",6.1323896,31.5741003,6.72225532030109,"Poorest","rms"
643,"2023-12-08","IDPs",6.1326455,31.573525,3.26587700117348,"Poorest","rms"
644,"2023-12-08","IDPs",6.1326681,31.5723975,6.17117525582214,"Poorest","rms"
645,"2023-12-08","IDPs",6.1329046,31.5746657,23.0251557359047,"Fourth","rms"
646,"2023-12-08","IDPs",6.1350353,31.5741491,19.5687774167771,"Middle","rms"
647,"2023-12-08","IDPs",6.1350447,31.5743455,20.5863473431983,"Middle","rms"
655,"2023-12-07","IDPs",9.5061741,31.6652787,33.4101197399032,"Richest","rms"
656,"2023-12-07","IDPs",9.5064167,31.6644153,6.05840115174289,"Poorest","rms"
657,"2023-12-08","IDPs",9.5058536,31.6649159,10.7203120038685,"Second","rms"
658,"2023-12-08","IDPs",9.5056213,31.6641592,6.05840115174289,"Poorest","rms"
659,"2023-12-08","IDPs",9.5046244,31.6635523,8.27766787405225,"Second","rms"
660,"2023-12-08","IDPs",9.5044585,31.6633999,12.6944268661631,"Second","rms"
661,"2023-12-08","Refugee returnees",11.7827709,32.8107047,17.8017270824371,"Middle","rms"
662,"2023-12-07","IDPs",9.5033128,31.6675784,33.2987052697458,"Richest","rms"
663,"2023-12-08","IDPs",9.5048209,31.6651975,16.1508051852908,"Second","rms"
664,"2023-12-08","IDPs",9.5054242,31.6640537,6.05840115174289,"Poorest","rms"
665,"2023-12-08","Refugee returnees",11.7827415,32.8110067,11.5033323797249,"Second","rms"
666,"2023-12-08","Refugee returnees",11.7825109,32.8111429,26.3049990200909,"Fourth","rms"
667,"2023-12-08","Refugee returnees",11.7815164,32.812773,22.1373825247631,"Middle","rms"
668,"2023-12-08","Refugee returnees",11.781026,32.811858,5.83233739279133,"Poorest","rms"
669,"2023-12-08","Refugee returnees",11.7832744,32.814334,5.83233739279133,"Poorest","rms"
670,"2023-12-08","Refugee returnees",11.7837515,32.8108811,5.83233739279133,"Poorest","rms"
671,"2023-12-08","Refugee returnees",11.7844101,32.8105305,25.9605602284693,"Fourth","rms"
672,"2023-12-08","Refugee returnees",11.7847811,32.8108208,9.28871571191895,"Second","rms"
679,"2023-12-08","Refugee returnees",11.7814978,32.8110218,29.3576600910755,"Fourth","rms"
680,"2023-12-08","Refugee returnees",11.7816791,32.8109943,27.9004245703327,"Fourth","rms"
681,"2023-12-08","Refugee returnees",11.781059,32.8121028,24.4335735924783,"Fourth","rms"
682,"2023-12-08","Refugee returnees",11.7806565,32.812483,24.4335735924783,"Fourth","rms"
683,"2023-12-08","Refugee returnees",11.7797301,32.8124655,9.30693134669033,"Second","rms"
684,"2023-12-08","Refugee returnees",11.7819095,32.8109842,20.34928730303,"Middle","rms"
685,"2023-12-08","Refugee returnees",11.7812068,32.8111681,22.1657471906311,"Middle","rms"
686,"2023-12-07","IDPs",9.5063576,31.6649986,4.25720469687325,"Poorest","rms"
687,"2023-12-07","IDPs",9.5062443,31.6645618,17.1233994032013,"Middle","rms"
689,"2023-12-08","IDPs",9.5047493,31.6648348,21.2076856926495,"Middle","rms"
690,"2023-12-08","IDPs",9.5067855,31.6649352,25.8509716632081,"Fourth","rms"
691,"2023-12-08","IDPs",9.5040262,31.6665536,6.12728395139771,"Poorest","rms"
692,"2023-12-08","IDPs",9.5065907,31.6643449,12.4362617425753,"Second","rms"
693,"2023-12-08","IDPs",9.5037941,31.6663427,40.7154058054011,"Richest","rms"
694,"2023-12-08","IDPs",9.5055277,31.6642845,20.1009402316697,"Middle","rms"
695,"2023-12-08","Refugee returnees",11.7810956,32.8110051,17.1696399077374,"Middle","rms"
696,"2023-12-08","Refugee returnees",11.7827207,32.8128042,8.10139881369229,"Second","rms"
697,"2023-12-08","Refugee returnees",11.7810198,32.8110773,13.7132615886098,"Second","rms"
698,"2023-12-08","Refugee returnees",11.7809705,32.8111884,17.098371467111,"Middle","rms"
699,"2023-12-08","IDPs",9.5051586,31.6645032,20.1009402316697,"Middle","rms"
700,"2023-12-07","IDPs",9.5062447,31.6645868,20.1009402316697,"Middle","rms"
701,"2023-12-07","IDPs",9.5061794,31.6644994,12.9204274658521,"Second","rms"
702,"2023-12-07","IDPs",9.5062663,31.6647869,9.46404914672451,"Second","rms"
703,"2023-12-07","IDPs",9.5063634,31.664741,12.9204274658521,"Second","rms"
704,"2023-12-07","IDPs",9.5061124,31.6644411,21.9174001192708,"Middle","rms"
705,"2023-12-08","IDPs",9.5056153,31.6647754,12.9204274658521,"Second","rms"
706,"2023-12-08","IDPs",9.505585,31.6644934,20.1009402316697,"Middle","rms"
707,"2023-12-08","IDPs",9.5056481,31.6643477,23.5573185507973,"Fourth","rms"
708,"2023-12-08","IDPs",9.505699,31.6644957,23.5573185507973,"Fourth","rms"
709,"2023-12-07","IDPs",9.5061946,31.6649343,12.6944268661631,"Second","rms"
710,"2023-12-08","IDPs",9.5056356,31.6650474,19.9940155811222,"Middle","rms"
711,"2023-12-08","IDPs",9.5040372,31.6639266,14.9136935884725,"Second","rms"
712,"2023-12-07","IDPs",9.5061344,31.6648158,23.7343971815313,"Fourth","rms"
713,"2023-12-07","IDPs",9.5060502,31.664679,12.763309665818,"Second","rms"
714,"2023-12-08","IDPs",9.5056821,31.6652494,40.0533094178206,"Richest","rms"
715,"2023-12-07","IDPs",9.5061595,31.6648087,23.8915149815654,"Fourth","rms"
716,"2023-12-08","IDPs",9.5057837,31.6652218,9.04876622310253,"Second","rms"
717,"2023-12-08","IDPs",9.5052718,31.6638555,13.3245614925784,"Second","rms"
718,"2023-12-08","IDPs",9.5052298,31.6650306,7.11486385630878,"Second","rms"
719,"2023-12-08","IDPs",9.5043961,31.665117,6.12728395139771,"Poorest","rms"
720,"2023-12-08","Refugee returnees",11.7834704,32.8115292,48.1338486727441,"Richest","rms"
721,"2023-12-08","Refugee returnees",11.783305,32.8115111,29.4088662397427,"Fourth","rms"
722,"2023-12-08","Refugee returnees",11.7833109,32.8115939,26.8571268147707,"Fourth","rms"
723,"2023-12-08","Refugee returnees",11.7831656,32.8122347,51.5537319932676,"Richest","rms"
724,"2023-12-08","Refugee returnees",11.7834213,32.8119491,24.5580455996561,"Fourth","rms"
725,"2023-12-08","Refugee returnees",11.7832832,32.8120382,41.7559880819117,"Richest","rms"
726,"2023-12-08","Refugee returnees",11.7836459,32.8110911,22.7728405253225,"Fourth","rms"
727,"2023-12-08","Refugee returnees",11.7833287,32.8109092,39.2034994604277,"Richest","rms"
728,"2023-12-09","IDPs",6.052308,31.49453,25.9979901499863,"Fourth","rms"
730,"2023-12-09","IDPs",6.1362068,31.5735697,19.6400458574035,"Middle","rms"
731,"2023-12-09","IDPs",6.1369551,31.5735358,7.41644607497301,"Second","rms"
733,"2023-12-09","Refugee returnees",11.7858157,32.8103819,17.8017270824371,"Middle","rms"
734,"2023-12-09","Refugee returnees",11.7820331,32.8107861,27.9004245703327,"Fourth","rms"
735,"2023-12-09","Refugee returnees",11.7819914,32.8107271,43.5506784831773,"Richest","rms"
736,"2023-12-09","Refugee returnees",11.7819972,32.8107953,24.3809764642222,"Fourth","rms"
737,"2023-12-09","Refugee returnees",11.7809257,32.8103103,22.0765349071212,"Middle","rms"
738,"2023-12-09","Refugee returnees",11.7809114,32.8103316,22.5645165766211,"Fourth","rms"
739,"2023-12-09","Refugee returnees",11.7812805,32.8100601,25.5329132262488,"Fourth","rms"
740,"2023-12-09","Refugee returnees",11.7813666,32.8100832,25.3502303154651,"Fourth","rms"
741,"2023-12-09","Refugee returnees",11.787193,32.8101805,17.8017270824371,"Middle","rms"
742,"2023-12-09","Refugee returnees",11.7866078,32.8103812,41.5345086891585,"Richest","rms"
743,"2023-12-09","Refugee returnees",11.7863785,32.8103772,30.3892853095392,"Fourth","rms"
744,"2023-12-09","Refugee returnees",11.7851423,32.8106823,5.83233739279133,"Poorest","rms"
745,"2023-12-09","Refugee returnees",11.7848219,32.8107279,5.83233739279133,"Poorest","rms"
746,"2023-12-09","Refugee returnees",11.7854613,32.8110348,5.83233739279133,"Poorest","rms"
747,"2023-12-09","Refugee returnees",11.785399,32.8104931,5.83233739279133,"Poorest","rms"
748,"2023-12-09","Refugee returnees",11.7854012,32.8103098,5.83233739279133,"Poorest","rms"
749,"2023-12-09","Refugee returnees",11.7856987,32.8104509,9.91662368223964,"Second","rms"
750,"2023-12-09","Refugee returnees",11.7822372,32.8104229,20.34928730303,"Middle","rms"
752,"2023-12-09","Refugee returnees",11.7823644,32.8098794,23.8056656221576,"Fourth","rms"
753,"2023-12-09","Refugee returnees",11.7818708,32.8111863,20.34928730303,"Middle","rms"
754,"2023-12-09","Refugee returnees",11.7814921,32.8112633,20.34928730303,"Middle","rms"
755,"2023-12-09","Refugee returnees",11.7879849,32.8104929,4.64502049456467,"Poorest","rms"
756,"2023-12-09","Refugee returnees",11.7878324,32.8104912,3.07637050366453,"Poorest","rms"
757,"2023-12-09","Refugee returnees",11.7871407,32.810772,6.53274882279216,"Poorest","rms"
758,"2023-12-09","Refugee returnees",11.7865381,32.8107488,3.07637050366453,"Poorest","rms"
759,"2023-12-09","Refugee returnees",11.7817059,32.8109741,15.5297214762109,"Second","rms"
760,"2023-12-09","Refugee returnees",11.7810471,32.8112389,15.5297214762109,"Second","rms"
761,"2023-12-09","IDPs",6.0521244,31.4954535,37.5637824805333,"Richest","rms"
762,"2023-12-09","IDPs",6.0526132,31.4949864,36.1065469597905,"Richest","rms"
763,"2023-12-09","IDPs",6.0527763,31.495381,44.3569259949877,"Richest","rms"
764,"2023-12-09","Refugee returnees",11.7806937,32.8123549,36.1694348315836,"Richest","rms"
765,"2023-12-09","Refugee returnees",11.7823706,32.8111738,42.6598777795553,"Richest","rms"
766,"2023-12-09","Refugee returnees",11.782743,32.811325,39.2034994604277,"Richest","rms"
767,"2023-12-09","Refugee returnees",11.7827058,32.8109851,22.7728405253225,"Fourth","rms"
768,"2023-12-09","Refugee returnees",11.7836966,32.8101309,43.8513419379743,"Richest","rms"
769,"2023-12-09","IDPs",6.0523719,31.501733,37.5637824805333,"Richest","rms"
770,"2023-12-09","IDPs",6.0523726,31.5017574,36.1065469597905,"Richest","rms"
771,"2023-12-09","IDPs",6.0522661,31.5015353,6.12728395139771,"Poorest","rms"
772,"2023-12-09","IDPs",6.0522414,31.5015833,18.580634923944,"Middle","rms"
773,"2023-12-08","IDPs",6.0509609,31.5024116,36.7344549301112,"Richest","rms"
774,"2023-12-08","IDPs",6.0475934,31.5047035,6.7551919217184,"Poorest","rms"
775,"2023-12-08","IDPs",6.0475934,31.5047035,48.2937319539329,"Richest","rms"
776,"2023-12-09","IDPs",6.0506888,31.4968509,18.580634923944,"Middle","rms"
777,"2023-12-09","IDPs",6.0526246,31.4955118,37.5637824805333,"Richest","rms"
778,"2023-12-09","IDPs",6.0475934,31.5047035,50.8436640199112,"Richest","rms"
779,"2023-12-08","IDPs",6.0475934,31.5047035,20.1669339885472,"Middle","rms"
780,"2023-12-08","IDPs",6.0498149,31.5014911,7.71358301600087,"Second","rms"
781,"2023-12-09","IDPs",6.0506888,31.4968509,19.8723970628229,"Middle","rms"
782,"2023-12-09","IDPs",6.0503321,31.4979218,20.1669339885472,"Middle","rms"
783,"2023-12-09","IDPs",6.0503321,31.4979218,20.1669339885472,"Middle","rms"
784,"2023-12-09","IDPs",6.0475934,31.5047035,19.8723970628229,"Middle","rms"
785,"2023-12-09","IDPs",6.0475934,31.5047035,19.8723970628229,"Middle","rms"
786,"2023-12-09","IDPs",6.0498149,31.5014911,19.8723970628229,"Middle","rms"
787,"2023-12-09","IDPs",6.0528473,31.5026794,20.1669339885472,"Middle","rms"
788,"2023-12-09","IDPs",6.0530224,31.502605,19.8723970628229,"Middle","rms"
799,"2023-12-09","IDPs",6.0506888,31.4968509,61.157953421839,"Richest","rms"
800,"2023-12-08","IDPs",6.0518427,31.5017246,40.9044723277619,"Richest","rms"
801,"2023-12-09","Refugee returnees",6.0506888,31.4968509,24.6985613940278,"Fourth","rms"
802,"2023-12-08","IDPs",6.052434,31.5020511,30.3855562774998,"Fourth","rms"
804,"2023-12-08","IDPs",6.0524807,31.5019606,15.9097292916739,"Second","rms"
805,"2023-12-09","IDPs",6.051879,31.4960126,41.5313432398672,"Richest","rms"
806,"2023-12-08","IDPs",6.0475934,31.5047035,13.7132615886098,"Second","rms"
807,"2023-12-09","IDPs",6.0475934,31.5047035,29.1546721006315,"Fourth","rms"
808,"2023-12-09","IDPs",6.0498149,31.5014911,18.7559389723405,"Middle","rms"
809,"2023-12-08","IDPs",6.0516943,31.5022487,25.8542060782161,"Fourth","rms"
810,"2023-12-09","IDPs",6.0506888,31.4968509,4.19338158460394,"Poorest","rms"
811,"2023-12-09","IDPs",6.05171,31.4971622,42.8962362637595,"Richest","rms"
813,"2023-12-08","IDPs",6.0498149,31.5014911,27.2057682964283,"Fourth","rms"
814,"2023-12-09","IDPs",6.0522855,31.4960902,32.384002662259,"Fourth","rms"
815,"2023-12-09","IDPs",6.0538584,31.4977258,15.3840038108035,"Second","rms"
816,"2023-12-08","IDPs",6.0515404,31.5025447,14.8579586423256,"Second","rms"
817,"2023-12-08","IDPs",6.0471457,31.5060395,13.7132615886098,"Second","rms"
818,"2023-12-09","IDPs",6.0539912,31.4981609,44.2094456644846,"Richest","rms"
819,"2023-12-09","IDPs",6.0542474,31.4989276,25.2262981078954,"Fourth","rms"
820,"2023-12-09","IDPs",6.0544343,31.4987951,21.9366086063004,"Middle","rms"
821,"2023-12-09","IDPs",6.0531844,31.5024701,12.7729471353491,"Second","rms"
822,"2023-12-09","IDPs",6.052922,31.5019585,31.7560946919383,"Fourth","rms"
823,"2023-12-09","IDPs",6.0541541,31.5029164,3.45637831912761,"Poorest","rms"
824,"2023-12-08","IDPs",6.0519871,31.5032602,3.86184319052206,"Poorest","rms"
825,"2023-12-09","IDPs",6.0520387,31.4952125,3.86184319052206,"Poorest","rms"
826,"2023-12-09","Refugee returnees",6.0521509,31.4953675,5.44814225512522,"Poorest","rms"
827,"2023-12-09","Refugee returnees",6.0522804,31.4953509,16.0850333400704,"Second","rms"
828,"2023-12-09","IDPs",6.0528476,31.4948115,6.53274882279216,"Poorest","rms"
829,"2023-12-09","IDPs",6.053455,31.4952075,3.86184319052206,"Poorest","rms"
830,"2023-12-08","IDPs",6.0500747,31.5021711,6.7551919217184,"Poorest","rms"
831,"2023-12-08","IDPs",6.0503492,31.5019091,2.67090563227009,"Poorest","rms"
832,"2023-12-09","IDPs",6.0535219,31.5018857,22.8365583894651,"Fourth","rms"
833,"2023-12-08","IDPs",6.0518306,31.5033429,4.49677761703354,"Poorest","rms"
834,"2023-12-09","IDPs",6.054748,31.5022946,3.86184319052206,"Poorest","rms"
835,"2023-12-09","IDPs",6.0517981,31.4965629,15.9348474859208,"Second","rms"
836,"2023-12-09","IDPs",6.0514734,31.4964404,2.67090563227009,"Poorest","rms"
837,"2023-12-09","IDPs",6.0519431,31.496793,6.12728395139771,"Poorest","rms"
838,"2023-12-09","IDPs",6.0517943,31.4969135,6.12728395139771,"Poorest","rms"
841,"2023-12-09","IDPs",6.0529778,31.4986455,2.67090563227009,"Poorest","rms"
845,"2023-12-09","IDPs",6.0539572,31.5001813,2.67090563227009,"Poorest","rms"
847,"2023-12-09","IDPs",6.0506345,31.497014,13.3077967172153,"Second","rms"
848,"2023-12-09","IDPs",6.0498149,31.5014911,35.166514095029,"Richest","rms"
849,"2023-12-07","IDPs",9.5070327,31.6648102,29.4999409724846,"Fourth","rms"
850,"2023-12-07","IDPs",9.5060234,31.6644045,20.6410625299596,"Middle","rms"
851,"2023-12-09","IDPs",9.4945847,31.6632383,12.7403979132991,"Second","rms"
852,"2023-12-09","IDPs",9.4942167,31.663082,13.8479190155052,"Second","rms"
853,"2023-12-09","IDPs",9.4940961,31.6641871,20.6410625299596,"Middle","rms"
854,"2023-12-07","IDPs",9.5059423,31.6643339,10.249521833582,"Second","rms"
855,"2023-12-08","IDPs",9.5057182,31.664689,6.61781007964885,"Poorest","rms"
856,"2023-12-08","IDPs",9.5055214,31.6643557,10.249521833582,"Second","rms"
857,"2023-12-08","IDPs",9.5051228,31.6636053,21.0373810113333,"Middle","rms"
858,"2023-12-09","IDPs",9.495108,31.6611696,4.87941311694324,"Poorest","rms"
859,"2023-12-09","IDPs",9.494853,31.6612307,1.42303479781563,"Poorest","rms"
860,"2023-12-08","IDPs",9.5047069,31.6646549,36.1798849103685,"Richest","rms"
861,"2023-12-09","IDPs",9.4950747,31.6612,1.42303479781563,"Poorest","rms"
862,"2023-12-08","IDPs",9.5043737,31.6649826,10.9865250990584,"Second","rms"
863,"2023-12-09","IDPs",9.4945219,31.6615763,4.87941311694324,"Poorest","rms"
864,"2023-12-09","IDPs",9.5368793,31.6546939,3.45637831912761,"Poorest","rms"
865,"2023-12-09","IDPs",9.4949479,31.6611917,4.87941311694324,"Poorest","rms"
866,"2023-12-09","IDPs",9.534161,31.6557711,4.0842862894483,"Poorest","rms"
867,"2023-12-09","IDPs",9.4951948,31.661129,4.87941311694324,"Poorest","rms"
868,"2023-12-09","IDPs",9.5376912,31.6550971,3.45637831912761,"Poorest","rms"
869,"2023-12-09","IDPs",9.4948086,31.6610092,4.87941311694324,"Poorest","rms"
870,"2023-12-09","IDPs",9.4948136,31.6610853,4.87941311694324,"Poorest","rms"
871,"2023-12-09","IDPs",9.5372334,31.6553241,0,"Poorest","rms"
872,"2023-12-09","IDPs",9.4947726,31.6608543,20.4061823544049,"Middle","rms"
873,"2023-12-09","IDPs",9.5376121,31.6565479,3.45637831912761,"Poorest","rms"
875,"2023-12-09","IDPs",9.5379858,31.6559036,3.45637831912761,"Poorest","rms"
876,"2023-12-09","IDPs",9.5372292,31.6544951,9.51477947087051,"Second","rms"
877,"2023-12-09","IDPs",9.5379892,31.6557996,3.45637831912761,"Poorest","rms"
878,"2023-12-09","IDPs",9.5376205,31.6549528,12.6944268661631,"Second","rms"
879,"2023-12-09","IDPs",9.5377067,31.6553324,11.125776875263,"Second","rms"
880,"2023-12-09","IDPs",9.5371765,31.6548892,7.54066460857592,"Second","rms"
881,"2023-12-09","IDPs",9.5369675,31.6545427,11.125776875263,"Second","rms"
882,"2023-12-09","IDPs",9.536716,31.6546407,2.3233023300795,"Poorest","rms"
883,"2023-12-09","IDPs",9.5366938,31.6545597,16.780939811706,"Middle","rms"
884,"2023-12-09","IDPs",9.5368404,31.6548817,13.3245614925784,"Second","rms"
885,"2023-12-09","IDPs",9.5370733,31.6546075,0.737003265476333,"Poorest","rms"
886,"2023-12-09","IDPs",9.5366815,31.6546819,4.19338158460394,"Poorest","rms"
887,"2023-12-09","IDPs",9.537636,31.6561489,2.67090563227009,"Poorest","rms"
888,"2023-12-09","IDPs",9.4975736,31.6592977,25.4312106644326,"Fourth","rms"
889,"2023-12-10","IDPs",9.4956288,31.6604233,4.64502049456467,"Poorest","rms"
890,"2023-12-09","IDPs",9.4969498,31.6605774,25.4312106644326,"Fourth","rms"
891,"2023-12-09","IDPs",9.4968941,31.6595155,6.44806310784339,"Poorest","rms"
892,"2023-12-09","IDPs",9.4956157,31.6607901,6.44806310784339,"Poorest","rms"
893,"2023-12-09","IDPs",9.496302,31.6604177,57.1734002513703,"Richest","rms"
894,"2023-12-09","IDPs",9.4967021,31.6603971,2.99168478871577,"Poorest","rms"
896,"2023-12-08","IDPs",9.2259675,29.7793498,21.2539261971857,"Middle","rms"
898,"2023-12-08","IDPs",9.2263319,29.7789728,17.7975478780581,"Middle","rms"
899,"2023-12-08","IDPs",9.2260341,29.7792882,22.2231800484286,"Middle","rms"
900,"2023-12-08","IDPs",9.2260659,29.7792951,29.1512082877988,"Fourth","rms"
903,"2023-12-08","IDPs",9.226046,29.7793947,21.2539261971857,"Middle","rms"
905,"2023-12-08","IDPs",9.2260727,29.7794515,18.7668017293009,"Middle","rms"
906,"2023-12-08","IDPs",9.2261307,29.779563,22.2231800484286,"Fourth","rms"
907,"2023-12-08","IDPs",9.2261187,29.7795242,21.2539261971857,"Middle","rms"
908,"2023-12-08","IDPs",9.226039,29.7795264,21.2539261971857,"Middle","rms"
909,"2023-12-08","IDPs",9.225985,29.7795051,17.7975478780581,"Middle","rms"
910,"2023-12-08","IDPs",9.2261185,29.779327,32.6075866069264,"Fourth","rms"
911,"2023-12-08","IDPs",9.2261928,29.7797219,18.7668017293009,"Middle","rms"
912,"2023-12-08","IDPs",9.2258633,29.7795897,21.2539261971857,"Middle","rms"
921,"2023-12-11","IDPs",5.1826862,31.781814,40.9005476758601,"Richest","rms"
922,"2023-12-11","IDPs",5.18303,31.7826243,31.9533778706874,"Fourth","rms"
923,"2023-12-08","IDPs",9.2288273,29.7797432,42.3990093941459,"Richest","rms"
924,"2023-12-08","IDPs",9.2281163,29.7789168,21.2539261971857,"Middle","rms"
926,"2023-12-08","IDPs",9.2289144,29.780786,44.4906115783244,"Richest","rms"
929,"2023-12-08","IDPs",9.228972,29.7797336,40.399866595761,"Richest","rms"
931,"2023-12-08","IDPs",9.2289708,29.7800222,43.8562449148886,"Richest","rms"
933,"2023-12-08","IDPs",9.2288266,29.7805213,43.8562449148886,"Richest","rms"
935,"2023-12-08","IDPs",9.2293769,29.7810212,43.0333760575816,"Richest","rms"
